ID	SOURCES	SEARCH_WORD	GENRES	CORPUS	PERIOD	REST_LEFT	NODE	REST_RIGHT	DATA_TYPE	ROOT_USE	USE	PATTERN	ENGLISH_GLOSS	WORD_ORDER	LU_PHRASE_TYPE	LEXICAL_UNIT	METANET_SOURCE_FRAMES	SUBMET	CXN_PATTERNS	FRAME_FAMILIES	PERIODS	PERIOD_RANGE	METAPHORS
sng_112	classical_malay	senang	letters_&_documents	SRN 20:2	1840	....... perintahan serta mahkota kerajaan Welanda kepada putranya yang tua yaitu Prins van Oranye karena berkehendaklah Baginda Maharaja sebab umurnya hampir 69 tahun akan <phr>beroleh</phr>	<w type=“target”>kesenangan</w>	dengan terlepas daripada barang kesukaran perintahan selagi hidupnya di dalam dunia ini. Adapun oleh karena itu pada waktu yang tersebut bahwa dengan amat `azīmnya maka .	ke_an	ke_an	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1800-49	happiness is a possessable object
sng_113	classical_malay	senang	letters_&_documents	Wrkh 85:2	1840	........ sukacita hati sahaya sebab menengar ada tuan menyalin kisah pelayaran sahaya itu dalam bahasa Peransis, supaya masyhurlah nama tuan dengan nama sahaya, dan boleh menjadi	<w type=“target”>kesenangan</w>	<phr>kepada</phr> segala tuan-tuan orang Peransis yang hendak belajar bahasa Melayu adanya. Dan lagi seperti perkataan yang bulum tuan mengerti yang dibawa oleh Tuan Rey itu pun ...	ke_an	ke_an	prepo	NP kepada X	NP to(wards) X	NA	pp	kepada	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	T-noun_S-prep	POSSESSION	1800s	1800-49	happiness is a possessable object
sng_114	classical_malay	senang	letters_&_documents	PBanj 268:24	1860	perang sabil. Tetapi sebetulnya melanggar aturan igama yang begitu tentu dan terang bunyinya dan dangan menyampaikan keinginan dan mencari kehormatan dirinya sudah <phr>merusakkan</phr>	<w type=“target”>kesenangan</w>	dan kesentosaan <phr>dari</phr> satu negeri. Maka sekalian hal ihwal itu menjadikan gupernemen Hindia Nederlan yang senantiasa sabar di dalam hal orang yang sesat ingatan tetapi ...	ke_an	ke_an	m	merusakkan NP	to damage NP	NA	vp	rusakkan	DESTROYING	NEGATIVELY AFFECTING HAPPINESS IS DESTROYING AN OBJECT	S-verb_T-dobj	HARM	1800s	1850-99	happiness is an imperilled entity
sng_116	classical_malay	senang	letters_&_documents	VdW HI 27:2	1860	paduka tuan H. Von de Wall yang ada di dalam bandar Betawi Darulmasyhur yang amat diharap barang lanjutkan daripada usia umur zamannnya di dalam <phr>bertambah-tambah</phr> kemuliaan dan	<w type=“target”>kesenangan</w>	<phr>di dalam</phr> sehat dan afiat `ala 'l-dawam. Wabaadahu daripada itu maka adalah sahaya permaklumkan darihal surat percakapan raja-raja beranak itu maka tengah sahaya buatkan .	ke_an	ke_an	m	NP bertambah-tambah	NP keeps on increasing	pred_subj	vp	bertambah-tambah	QUANTITY	MORE INTENSE HAPPINESS IS MORE QUANTITY OF AN OBJECT	S-verb_T-noun	SCALE	1800s	1850-99	intensity of happiness is quantity of object
sng_118	classical_malay	senang	letters_&_documents	WTgn 7 855:23	1900	..... raja, supaya berhimpun segala hati pada bawah perintahan dan aturan yang mahmud pada syarak dan adat yang memudahkan bagi terdiri agama Islam. Dan <phr>mendatangkan</phr> imam dan	<w type=“target”>kesenangan</w>	<phr>pada</phr> mencari kehidupan. Maka atas hikmat inilah bersungguh-sungguh segala anbia´ dan khulafa´ yang rasyidin, mengaturkan ehwal al-`ibad pada pekerjaan ma`asy dan mi`ad. .	ke_an	ke_an	m	mendatangkan NP	to cause NP to come	NA	vp	datangkan	FORCED MOTION	CAUSING HAPPINESS IS CAUSED MOTION OF AN OBJECT TO A LOCATION	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a possessable object
sng_119	classical_malay	senang	letters_&_documents	WTgn 8 857:34	1900	.... kedaifan kerajaan kita [...]* Barang menolongi oleh Rabbu'l-`izzati akan sa`adah seri paduka anakanda dengan pertolongan yang melengkapi ia, bakal <phr>kedatangan</phr> sentosa dan	<w type=“target”>kesenangan</w>	bagi usia diri seri paduka anakanda dan segala yang hati seri paduka anakanda, daripada ahl al-bait dan ahl al-balad, daripada tiap-tiap yang memberi kelu[h]-kesah pada .	ke_an	ke_an	m	kedatangan NP	have NP to come	NA	vp	kedatangan	MOTION TO A LOCATION	HAPPINESS IS A MOVING OBJECT	S-verb_T-noun	MOTION	1900s	1900-49	happiness is a moving object
sng_12	classical_malay	senang	prose	TBarus 200:10	1830	Pasaribu sekaliannya. Syahadan adapun seri paduka Sultan Ibrahim selama dia tinggal di sana tiada juga senang dalam hatinya melainkan dia henda´ berjalan juga <phr>mencari tempat</phr>	<w type=“target”>kasenangan</w>	<phr>dalam hatinya</phr>. Maka adalah pada suatu hari Sultan Ibrahim pun mohon henda´ berjalan mencari tempat ka tapi laut. Maka seri maharaja Sultan Ibrahim pun berdatang kata ....	ke_an	ke_an	m	mencari tempat NP	to search for the location of NP	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	S-verb_T-dobj	MOTION	1800s	1800-49	happiness is a desired goal
sng_12	classical_malay	senang	prose	TBarus 200:10	1830	Pasaribu sekaliannya. Syahadan adapun seri paduka Sultan Ibrahim selama dia tinggal di sana tiada juga senang dalam hatinya melainkan dia henda´ berjalan juga <phr>mencari tempat</phr>	<w type=“target”>kasenangan</w>	<phr>dalam hatinya</phr>. Maka adalah pada suatu hari Sultan Ibrahim pun mohon henda´ berjalan mencari tempat ka tapi laut. Maka seri maharaja Sultan Ibrahim pun berdatang kata ....	ke_an	ke_an	m.multi	tempat NP dalam hati	location of NP inside the liver	NA	np	tempat	BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	S-noun_T-noun	LOCATION	1800s	1800-49	happiness is a contained entity
sng_120	classical_malay	senang	newspapers	Imam 313:23	1900	....... rakyatnya hanyalah semata-mata tumpu fikiran dan ingatan mereka itu kepada barang yang memuaskan hatinya dan hawa nafsunya dan yang membesarkan namanya dan yang <phr>memberi</phr>	<w type=“target”>kesenangan</w>	dirinya dan mengelokkan tempat kediamannya. Sebab, yang demikian terbitlah daripada mereka itu kezaliman yang tiada dapat terperikan. Terbit daripadanya cukai yang bukan-	ke_an	ke_an	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_122	classical_malay	senang	newspapers	Imam 322:23	1900	.... barang siapa mengambil akan dia atas hamparannya yang, dahulu daripada al-Quran dan Hadis yang sahih nescaya <phr>mendapatlah</phr> ia daripadanya penyudahan-penyudahan kemurahan dan	<w type=“target”>kesenangan</w>	. Fikiran kami tiada lazim kami lanjutkan perkataan di sini akan tetapi kami berjanji akan memberi kenyataannya kelak bagi barang siapa menuntut keterangannya daripada ...	ke_an	ke_an	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_124	classical_malay	senang	newspapers	Imam 341:19	1900	di dalam kemiskinan dan kepapaan dan kesusahan dan kehinaan dan kehilangan pemerintahannya dan kebesarannya di antara segala bangsa yang lain <phr>mengumpulkan</phr> dan <phr>mempunyai</phr> <phr>segala</phr>	<w type=“target”>kesenangan</w>	<phr>yang di dalam tempatnya</phr>. Padahal mereka itu melihat akan dia dengan suka menerima dan mengambil bahagian daripada pilihannya sahaja. Apakala ditanya ulamanya akan .......	ke_an	ke_an	m.multi	mempunyai NP	to own/possess/have NP	NA	vp	punyai	POSSESSION	EXPERIENCING HAPPINESS IS POSSESSING AN OBJECT	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_124	classical_malay	senang	newspapers	Imam 341:19	1900	di dalam kemiskinan dan kepapaan dan kesusahan dan kehinaan dan kehilangan pemerintahannya dan kebesarannya di antara segala bangsa yang lain <phr>mengumpulkan</phr> dan <phr>mempunyai</phr> <phr>segala</phr>	<w type=“target”>kesenangan</w>	<phr>yang di dalam tempatnya</phr>. Padahal mereka itu melihat akan dia dengan suka menerima dan mengambil bahagian daripada pilihannya sahaja. Apakala ditanya ulamanya akan .......	ke_an	ke_an	prepo	NP yang di dalam tempatnya	NP whose location be inside	NA	pp	di dalam	BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	T-noun_REL_S-prep	LOCATION	1900s	1900-49	happiness is a contained entity
sng_124	classical_malay	senang	newspapers	Imam 341:19	1900	di dalam kemiskinan dan kepapaan dan kesusahan dan kehinaan dan kehilangan pemerintahannya dan kebesarannya di antara segala bangsa yang lain <phr>mengumpulkan</phr> dan <phr>mempunyai</phr> <phr>segala</phr>	<w type=“target”>kesenangan</w>	<phr>yang di dalam tempatnya</phr>. Padahal mereka itu melihat akan dia dengan suka menerima dan mengambil bahagian daripada pilihannya sahaja. Apakala ditanya ulamanya akan .......	ke_an	ke_an	m.multi	mengumpulkan NP	to collect/gather up NP	NA	vp	kumpulkan	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_125	classical_malay	senang	newspapers	Imam 341:37	1900	... kehidupan yang boleh mengeyangkan dan tempat yang boleh melelapkan. Tiada hendak mereka itu bersungguh-sungguh dan bersegera daripada lain bangsa pada <phr>mencari</phr> kelebihan dan	<w type=“target”>kesenangan</w>	. Kerana menunggu apa yang dibawa akan oleh qadak dan qadar sahaja. Tetapi manakala mendapat seseorang jalan yang boleh memberi kebinasaan saudaranya yang tiada ..........	ke_an	ke_an	m	mencari NP	to search for NP	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
sng_126	classical_malay	senang	newspapers	Imam 342:7	1900	. mereka itu akan kekuatan dan kemegahan mereka itu mereka itu sahaja. Di dalam hal yang mereka itu leka dengan bermusuh bersama sendiri. Datanglah bangsa yang lain <phr>menelan akan</phr>	<w type=“target”>kesenangan</w>	mereka itu dan mengumpulkan segala musalih mereka. Adakala sampai memiliki ia akan negeri dan tanah air mereka itu. Dengan tiada siapa yang melarang akan dia. Oleh ......	ke_an	ke_an	m	menelan akan NP	to swallow NP	NA	vp	telan	INGESTION	EXPERIENCING HAPPINESS IS INGESTION OF FOOD	S-verb_prep_T-noun	RESOURCE	1900s	1900-49	happiness is food
sng_127	classical_malay	senang	newspapers	Imam 355:3	1900	... segala perkakas yang boleh membangunkan dia dan hilanglah juga ia seperti hilang hari yang lalu. Tiada menjadi hairan kerana ingkar kebajikan itu <phr>menghilangkan</phr> kebesaran dan	<w type=“target”>kesenangan</w>	. §	ke_an	ke_an	m	menghilangkan NP	to cause NP to disappear	NA	vp	hilangkan	CAUSED CEASING TO BE PRESENT	CAUSED CHANGE OF STATE IS CAUSED VANISHING OBJECT FROM A LOCATION	S-verb_T-dobj	LOCATION	1900s	1900-49	happiness is a located object
sng_128	classical_malay	senang	newspapers	Imam 364:18	1900	..... pengikutnya dan hulubalang pahlawannya mentadbir mereka itu akan segala ehwalnya dan pekerjaannya dan menghalau mereka itu dengan kepandaian dan kebiasaannya kepada <phr>jalan</phr>	<w type=“target”>kesenangan</w>	dan kelepasan. Dan apabila adalah umat itu seumpama kanak-kanak ia bermain api dan berjalan kepada padang kelalaian dan berkinja-kinja di dalam kandang kemalasan maka ...	ke_an	ke_an	m	jalan NP	street/way of NP	NA	np	jalan	PHYSICAL PATH	HAPPINESS IS A DESTINATION/LOCATION	S-noun_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
sng_13	classical_malay	senang	prose	Abd.C KA 50	1840	. kain itu, melainkan gunanya itu kepada segala orang yang miskin2 supaya boleh ia membeli dengan murahnya; maka adalah dari sebab segala perkara yang tersebut itu <phr>mendatangkan</phr>	<w type=“target”>kesenangan</w>	dan kesentosaan kepada segala orang miskin, seperti orang kaya2 adanya. Bahwa bukannya guna asap itu membawa kapal dan kereta itu sahaja dengan lajunya, melainkan adalah	ke_an	ke_an	m	mendatangkan NP	to cause NP to come	NA	vp	datangkan	FORCED MOTION	CAUSING HAPPINESS IS CAUSED MOTION OF AN OBJECT TO A LOCATION	S-verb_T-dobj	MOTION	1800s	1800-49	happiness is a possessable object
sng_130	classical_malay	senang	newspapers	Imam 375:3	1900	.. manfaat kepada khusus dirinya kerana tiada berdiri pekerjaan melainkan dengan rakyat dan tiada didapat akan rakyat melainkan dengan pandai mentadbirkan pekerjaan yang <phr>memberi</phr>	<w type=“target”>kesenangan</w>	kepada mereka itu kerana jika ada kesenangan di dalam tempat kita nescaya bertimpa-timpa orang kepadanya. §	ke_an	ke_an	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_131	classical_malay	senang	newspapers	Imam 375:3	1900	berdiri pekerjaan melainkan dengan rakyat dan tiada didapat akan rakyat melainkan dengan pandai mentadbirkan pekerjaan yang memberi kesenangan kepada mereka itu kerana jika <phr>ada</phr>	<w type=“target”>kesenangan</w>	<phr>di dalam</phr> tempat kita nescaya bertimpa-timpa orang kepadanya. §	ke_an	ke_an	m	ada NP di dalam X	there exists/be NP inside X	NA	vp	ada	BEING IN A BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	S-verb_T-noun	LOCATION	1900s	1900-49	happiness is a contained entity
sng_132	classical_malay	senang	newspapers	Imam 377:34	1900	... selama hidupnya dan bangsa meninggalkan ia bagi demikian itu kepada anak cucunya dan keturunannya hal keadaannya dengan mengharap ia akan keturunanNya <phr>menambah</phr> keelokan dan	<w type=“target”>kesenangan</w>	dan kesempurnaan dan membaharui fikiran dan tadbir kemudian daripadanya. Maka jika demikian nyatalah umatlah itu seumpama pohon-pohon kayu yang tumbuh di atas bumi dan ..	ke_an	ke_an	m	menambah NP	to add NP	NA	vp	tambah	QUANTITY	INTENSIFYING HAPPINESS IS ADDING QUANTITY OF AN OBJECT	S-verb_T-dobj	SCALE	1900s	1900-49	intensity of happiness is quantity of object
sng_133	classical_malay	senang	newspapers	Imam 384:3	1900	..... bersalah-salahan faham dan berjauh-jauhan fikiran yang membawa kepada perseteruan yang berbekas pada kepatutan dunia mereka itu maka ialah sebab yang besar pada <phr>merosakkan</phr>	<w type=“target”>kesenangan</w>	yang umum dan tercabutlah segala harta daripada yang empunya hak dengan beberapa jalan daripada fitnah dan bantahan dan durjana daripada mulut segala mereka yang ........	ke_an	ke_an	m	merusakkan NP	to damage NP	NA	vp	rusakkan	DESTROYING	NEGATIVELY AFFECTING HAPPINESS IS DESTROYING AN OBJECT	S-verb_T-dobj	HARM	1900s	1900-49	happiness is an imperilled entity
sng_134	classical_malay	senang	newspapers	Imam 384:8	1900	........ mulut segala mereka yang bertabiat dengan demikian itu atau bawaan tubuh badan mereka itu yang menyampaikan kepada raja-raja dan segala yang memerintah maka <phr>tercabutlah</phr>	<w type=“target”>kesenangan</w>	hamba Allah dengan jalan zalim dan aniaya, istimewa pula jika raja itu tamak maka jatuhlah umat itu ke dalam kalian kebinasaan, maka jika adalah mereka itu demikian .....	ke_an	ke_an	m	NP tercabut	NP be pulled/yanked out	pred_subj	vp	cabut	DETACH	CEASING HAPPINESS IS DETACHING/PULLING-OFF AN OBJECT	S-verb_T-noun	MOTION	1900s	1900-49	ceasing happiness is detaching/pulling-off an object
sng_135	classical_malay	senang	newspapers	Imam 387:12	1900	....... dan bertimang-timangan dan berkahwin laki-laki mereka itu dengan segala perempuan mereka itu dan merasai mereka itu akan beberapa kesukaran dan kesusahan kerana <phr>mencari</phr>	<w type=“target”>kesenangan</w>	yang menyampaikan hajat masing-masing dan bertolong-tolong mereka itu ada pekerjaan yang sukar-sukar dengan perhimpunan yang banyak hal keadaan gemar daripada mereka itu	ke_an	ke_an	m	mencari NP	to search for NP	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
sng_14	classical_malay	senang	prose	Abd.C KA 67	1840	..... dari hal asap ini. Maka hubaya2 janganlah engkau berfikir nasib orang putih itu bertuah dan nasibmu celaka. Maka bahwa sesungguhnya hendaklah engkau fikir bahwa <phr>datangnya</phr>	<w type=“target”>kesenangan</w>	dan kekayaan orang putih itu telah dikurniakan Allah akan dia seperti suatu hadiah sebab rajinnya menyelidik akan segala hikmat Allah adanya. Maka adalah pada dahulukala	ke_an	ke_an	m	datangnya NP	the coming of NP	NA	np	datangnya	MOTION TO A LOCATION	HAPPINESS IS A MOVING OBJECT	S-noun_T-noun	MOTION	1800s	1800-49	happiness is a moving object
sng_142	classical_malay	senang	newspapers	Imam 417:28	1900	.... kami ini maka dari sebab hal yang demikian tu seyogianya kedua pihak kita mencari kehidupan dengan perdamaian dan kesenangan. Tuan Besar Komisaris Jeneral pun suka <phr>memberi</phr>	<w type=“target”>kesenangan</w>	hidup kepada sekalian mereka itu kerana sudah 200 tahun Company Holland sudah bersahabat dengan mereka itu dengan mengerjakan jalan perniagaan dalam Tanah Sumatera serta	ke_an	ke_an	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_143	classical_malay	senang	newspapers	Imam 418:24 .	1900	-lain tempat atau di sini yang akan menjadi kuli yang tetap serta pula nanti pedati dari Betawi dan keduanya puri sudah ada di sini akan mengangkat barang. Itulah akan <phr>membuat</phr>	<w type=“target”>kesenangan</w>	mereka itu <phr>daripada</phr> pekerjaan kuli tiap-tiap hari itu inilah akan membuangkan kesusahan yang lagi tinggal itu pun dihilangkan juga dan lagi pula Tuan Besar Komisaris ....	ke_an	ke_an	m	membuat NP	to make NP	NA	vp	buat	CREATE OBJECT	CAUSING HAPPINESS IS OBJECT CREATION	S-verb_T-dobj	OBJECT	1900s	1900-49	causing happiness is object creation
sng_145	classical_malay	senang	newspapers	Imam 420:16	1900	. jika tiada menjadi banyak Company kerugian sekali sebab tidak Company mengambil hasil yang lainnya itu dengan tempat menjualkan barang-barang mereka itu nanti Company <phr>buatkan</phr>	<w type=“target”>kesenangan</w>	sebab kompeni berbuat gedung perniagaan di mana-mana tempat yang patut akan tempat menjual garam dan lain-lain perniagaan. Dan lagi kopi dan lada Company boleh beli ....	ke_an	ke_an	m	buatkan NP	to make NP	NA	vp	buatkan	CREATE OBJECT	CAUSING HAPPINESS IS OBJECT CREATION	S-verb_T-dobj	OBJECT	1900s	1900-49	causing happiness is object creation
sng_147	classical_malay	senang	newspapers	Imam 421:2	1900	.. atas beribu-ribu manusia dalam negeri Holland. Dengan ini menjadikan sentosa dalam negeri ini sebab inilah perintah dan maksud daripada daulat maharaja Holland yang <phr>mengasihi</phr>	<w type=“target”>kesenangan</w>	serta sekalian mereka itu di dalam negeri perintah akan perbagai. dengan harta dalam sekalian keuntungan dan perlabaan yang datang daripada seperti perintah bapa dengan .	ke_an	ke_an	m	mengasihi NP	to give NP	NA	vp	kasihi	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_149	classical_malay	senang	newspapers	Imam 459:15	1900	... Eropah , Kaedah Islam dipakai tak lupa , Sedang Islam lalai dan alpa | Jadilah lepas segala mereka , Daripada bahaya aniaya celaka , Terbit kepandaian bermacam neka , <phr>Jalan</phr>	<w type=“target”>kesenangan</w>	nyata terbuka | Memerintah mereka di muka bumi , Menawan segala Arab dan Ajam , Memperhambakan beberapa bangsa Islam , Senang sentosa di dalam alam | Menjadi raja di ....	ke_an	ke_an	m	jalan NP	street/way of NP	NA	np	jalan	PHYSICAL PATH	HAPPINESS IS A DESTINATION/LOCATION	S-noun_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
sng_15	classical_malay	senang	prose	Abd.C KA 77	1840	.... juga duduk melekat dengan bodoh dan bebal nenek moyang kita itu atau patutkah kita menyelidik akan segala hikmat Allah dan perbuatannya, yaitu supaya <phr>menambahkan</phr> `ilmu dan	<w type=“target”>kesenangan</w>	kita, seperti pekerjaan asap ini. Maka jawablah sekarang yang manakah patut kita berbuat itu, atau kita tinggal jugakah dengan bodoh dan miskin kita itu seperti suruhan .	ke_an	ke_an	m	menambahkan NP	to add NP	NA	vp	tambahkan	QUANTITY	INTENSIFYING HAPPINESS IS ADDING QUANTITY OF AN OBJECT	S-verb_T-dobj	SCALE	1800s	1800-49	intensity of happiness is quantity of object
